experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_6min,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp2_fleet_sensitivity,P0_K20,9,P0_legacy,20,1.0,25.0,3.033534014845977,4.945668158688932,4.945668158688932,0.9618874773139746,1.0,1.0,0.0738813853555735,0.1417097472733438,0.0,0,0.0,551,0,51
exp2_fleet_sensitivity,P0_K20,10,P0_legacy,20,1.0,25.0,3.119031009889125,5.093761038327216,5.093761038327216,0.9456342668863262,0.9967051070840196,1.0,0.0805197977125767,0.1872278996356866,0.0,0,0.0,607,0,52
exp2_fleet_sensitivity,P0_K20,11,P0_legacy,20,1.0,25.0,3.318783111547217,5.892374602399144,5.892374602399144,0.9114139693356048,0.9965928449744464,0.9982964224872232,0.07930071537448,0.1604908497380617,0.0,0,0.0,587,0,53
exp2_fleet_sensitivity,P0_K20,12,P0_legacy,20,1.0,25.0,3.160793644898161,5.093761038327216,5.093761038327216,0.9424860853432282,0.9981447124304268,1.0,0.0714237973760222,0.1361753081529037,0.0,0,0.0,539,0,54
exp2_fleet_sensitivity,P0_K20,13,P0_legacy,20,1.0,25.0,3.143825493569428,5.358220455243316,5.358220455243316,0.940766550522648,0.9965156794425089,0.9965156794425089,0.0756346470732775,0.1594611794752099,0.0,0,0.0,574,0,55
exp2_fleet_sensitivity,P0_K20,14,P0_legacy,20,1.0,25.0,3.057361103022321,5.0214532528379365,5.0214532528379365,0.9560632688927944,0.9947275922671354,0.9982425307557118,0.0762453630769459,0.153332810765176,0.0,0,0.0,569,0,56
exp2_fleet_sensitivity,P0_K20,15,P0_legacy,20,1.0,25.0,3.1572638957151797,5.892374602398718,5.892374602398718,0.9232111692844676,0.9965095986038396,1.0,0.0740626394502859,0.1563513597830451,0.0,0,0.0,573,0,57
exp2_fleet_sensitivity,P0_K20,16,P0_legacy,20,1.0,25.0,3.168738394907047,5.132147901681007,5.132147901681007,0.9391771019677996,0.9946332737030412,0.996422182468694,0.0740797499266165,0.1434679454405493,0.0,0,0.0,559,0,58
exp2_fleet_sensitivity,P0_K20,17,P0_legacy,20,1.0,25.0,3.1619775543495243,5.093761038327216,5.093761038327216,0.944636678200692,0.9982698961937716,1.0,0.075849447698925,0.1621682464709407,0.0,0,0.0,578,0,59
exp2_fleet_sensitivity,P0_K20,18,P0_legacy,20,1.0,25.0,3.179826738127407,5.093761038327216,5.093761038327216,0.9365853658536586,0.9967479674796748,0.9983739837398374,0.0827516174104469,0.1592073123778445,0.0,0,0.0,615,0,60
