experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp3_demand_sensitivity,P2_K20_d0.5,7,P2,20,0.5,25.0,2.446027787864129,3.4994446008191016,3.4994446008191016,0.9966442953020134,1.0,0.04000681939662813,0.06889537286276866,0.0,0,0.0,298,0,49
exp3_demand_sensitivity,P2_K20_d0.5,8,P2,20,0.5,25.0,2.425106315883834,3.56938034066073,3.56938034066073,1.0,1.0,0.03877951704563625,0.07915382181871028,0.0,0,0.0,298,0,50
exp3_demand_sensitivity,P2_K20_d0.5,9,P2,20,0.5,25.0,2.466330230139966,3.6422620723060817,3.6422620723060817,0.9929328621908127,1.0,0.03720753193483505,0.08172980559139773,0.0,0,0.0,283,0,51
exp3_demand_sensitivity,P2_K20_d0.5,10,P2,20,0.5,25.0,2.5006873865084596,3.642262072306721,3.642262072306721,0.9965277777777778,0.9965277777777778,0.037320517078854455,0.07018137629008152,0.0,0,0.0,288,0,52
exp3_demand_sensitivity,P2_K20_d0.5,11,P2,20,0.5,25.0,2.49375199960163,3.401889993222511,3.401889993222511,0.993006993006993,0.9965034965034965,0.03827558877482194,0.0754959164989773,0.0,0,0.0,286,0,53
exp3_demand_sensitivity,P2_K20_d0.5,12,P2,20,0.5,25.0,2.4013849676499377,3.3664208828490843,3.3664208828490843,1.0,1.0,0.03581202547611573,0.08517759312818667,0.0,0,0.0,280,0,54
exp3_demand_sensitivity,P2_K20_d0.5,13,P2,20,0.5,25.0,2.402879174592941,3.6136985780092363,3.6136985780092363,1.0,1.0,0.03611176758207531,0.06258021647277148,0.0,0,0.0,273,0,55
exp3_demand_sensitivity,P2_K20_d0.5,14,P2,20,0.5,25.0,2.5072434584355827,3.80342247081785,3.80342247081785,1.0,1.0,0.03843104242143655,0.08631990208282314,0.0,0,0.0,291,0,56
exp3_demand_sensitivity,P2_K20_d0.5,15,P2,20,0.5,25.0,2.3678693700062245,3.306524825078897,3.306524825078897,1.0,1.0,0.03459252000956657,0.08427497432079399,0.0,0,0.0,279,0,57
exp3_demand_sensitivity,P2_K20_d0.5,16,P2,20,0.5,25.0,2.466427141489805,3.386628536741825,3.386628536741825,1.0,1.0,0.03530230537087338,0.06257182699312695,0.0,0,0.0,278,0,58
exp3_demand_sensitivity,P2_K20_d0.5,17,P2,20,0.5,25.0,2.410506014553421,3.3664208828489137,3.3664208828489137,0.9964788732394366,1.0,0.036393360128270734,0.06253568641646694,0.0,0,0.0,284,0,59
exp3_demand_sensitivity,P2_K20_d0.5,18,P2,20,0.5,25.0,2.388693615759354,3.166203834016301,3.166203834016301,0.9965397923875432,1.0,0.03899099205955281,0.09062954305322588,0.0,0,0.0,289,0,60
exp3_demand_sensitivity,P2_K20_d0.5,19,P2,20,0.5,25.0,2.4243227185781806,3.3664208828486153,3.3664208828486153,1.0,1.0,0.04191738196371451,0.09536715264121065,0.0,0,0.0,327,0,61
exp3_demand_sensitivity,P2_K20_d0.5,20,P2,20,0.5,25.0,2.448918902572523,3.366420882849468,3.366420882849468,0.996551724137931,1.0,0.03669572497117829,0.06622592098164672,0.0,0,0.0,290,0,62
exp3_demand_sensitivity,P2_K20_d0.5,21,P2,20,0.5,25.0,2.4252886348281875,3.366420882848658,3.366420882848658,0.9964285714285714,1.0,0.03630521557440016,0.08716012930571125,0.0,0,0.0,280,0,63
exp3_demand_sensitivity,P2_K20_d0.5,22,P2,20,0.5,25.0,2.5264697071761044,3.642262072306721,3.642262072306721,1.0,1.0,0.03760735249898395,0.073714042692204,0.0,0,0.0,284,0,64
exp3_demand_sensitivity,P2_K20_d0.5,23,P2,20,0.5,25.0,2.4639122944114034,3.642262072306721,3.642262072306721,1.0,1.0,0.03739824330607737,0.06842456334211808,0.0,0,0.0,280,0,65
exp3_demand_sensitivity,P2_K20_d0.5,24,P2,20,0.5,25.0,2.474143885967581,3.4595374854283407,3.4595374854283407,0.9965986394557823,0.9965986394557823,0.03799070315309478,0.08737425107579098,0.0,0,0.0,294,0,66
exp3_demand_sensitivity,P2_K20_d0.5,25,P2,20,0.5,25.0,2.3559419792347764,3.3664208828490416,3.3664208828490416,1.0,1.0,0.03565391686610899,0.06347537086831291,0.0,0,0.0,287,0,67
exp3_demand_sensitivity,P2_K20_d0.5,26,P2,20,0.5,25.0,2.461508860132822,3.3664208828490416,3.3664208828490416,0.993103448275862,0.996551724137931,0.03765066619457373,0.0642344678197633,0.0,0,0.0,290,0,68
exp3_demand_sensitivity,P2_K20_d0.5,27,P2,20,0.5,25.0,2.3948462717628836,3.2915508106364655,3.2915508106364655,1.0,1.0,0.033027241580355256,0.06434387825695513,0.0,0,0.0,261,0,69
exp3_demand_sensitivity,P2_K20_d0.5,28,P2,20,0.5,25.0,2.4450526230739054,3.51960426162566,3.51960426162566,1.0,1.0,0.035432798869147734,0.06533348307026964,0.0,0,0.0,268,0,70
exp3_demand_sensitivity,P2_K20_d0.5,29,P2,20,0.5,25.0,2.417125645068079,3.291550810635613,3.291550810635613,0.9967948717948718,1.0,0.038596127219411525,0.07662035357201571,0.0,0,0.0,312,0,71
exp3_demand_sensitivity,P0_K20_d0.75,0,P0,20,0.75,25.0,8.298175472609996,18.86035908244253,18.86035908244253,0.5964912280701754,0.6892230576441103,0.06260607750608427,0.44519141960419095,0.0,0,0.0,399,0,42
exp3_demand_sensitivity,P0_K20_d0.75,1,P0,20,0.75,25.0,7.430233694569526,18.768361189170264,18.768361189170264,0.6827586206896552,0.7471264367816092,0.06654360357163368,0.39638519550000983,0.0,0,0.0,435,0,43
exp3_demand_sensitivity,P0_K20_d0.75,2,P0,20,0.75,25.0,8.336472075115603,19.191661225842182,19.191661225842182,0.6302325581395349,0.6906976744186046,0.06929502688755473,0.4566086827580237,0.0,0,0.0,430,0,44
exp3_demand_sensitivity,P0_K20_d0.75,3,P0,20,0.75,25.0,7.324754268775925,18.24363941497743,18.24363941497743,0.6872146118721462,0.7397260273972602,0.0679865267093209,0.4120327823436376,0.0,0,0.0,438,0,45
exp3_demand_sensitivity,P0_K20_d0.75,4,P0,20,0.75,25.0,7.85883973098285,19.18936680550951,19.18936680550951,0.6635071090047393,0.7109004739336493,0.06485487298896564,0.39906769130523645,0.0,0,0.0,422,0,46
exp3_demand_sensitivity,P0_K20_d0.75,5,P0,20,0.75,25.0,8.661821525520764,22.394646417764264,22.394646417764264,0.6252983293556086,0.6921241050119332,0.06663311517717181,0.4089077247079617,0.0,0,0.0,419,0,47
exp3_demand_sensitivity,P0_K20_d0.75,6,P0,20,0.75,25.0,8.137362640747869,19.052869412691052,19.052869412691052,0.6374407582938388,0.6895734597156398,0.06577794869115236,0.4104508355647531,0.0,0,0.0,422,0,48
