experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_6min,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp1_policy_comparison,P2_K20,18,P2,20,1.0,25.0,2.6350597058069707,3.9908658311716607,3.9908658311716607,0.9739837398373984,0.9983739837398374,0.9983739837398374,0.08108975369577887,0.1440837400171308,0.0,0,0.0,615,0,60
exp1_policy_comparison,P2_K20,19,P2,20,1.0,25.0,2.540706924246181,3.649067835974506,3.649067835974506,0.9828178694158075,0.9982817869415808,0.9982817869415808,0.0736790494976787,0.14050223719093108,0.0,0,0.0,582,0,61
exp1_policy_comparison,P2_K20,20,P2,20,1.0,25.0,2.551562807569956,3.6475253237372276,3.6475253237372276,0.9828767123287672,1.0,1.0,0.07480851896344742,0.14388456619984075,0.0,0,0.0,584,0,62
exp1_policy_comparison,P2_K20,21,P2,20,1.0,25.0,2.5445074576067697,3.671322551325191,3.671322551325191,0.9838709677419355,0.996415770609319,1.0,0.07277207543219955,0.1481649689781157,0.0,0,0.0,558,0,63
exp1_policy_comparison,P2_K20,22,P2,20,1.0,25.0,2.586142905285069,3.86890783248549,3.86890783248549,0.986013986013986,1.0,1.0,0.07599182095619961,0.14827634827305905,0.0,0,0.0,572,0,64
exp1_policy_comparison,P2_K20,23,P2,20,1.0,25.0,2.6184792071786323,3.8099965103820925,3.8099965103820925,0.9758620689655172,0.9948275862068966,0.996551724137931,0.07792493383669771,0.15081655586601178,0.0,0,0.0,580,0,65
exp1_policy_comparison,P2_K20,24,P2,20,1.0,25.0,2.559335020759864,3.7394465989682146,3.7394465989682146,0.9797639123102867,0.9983136593591906,1.0,0.07717384955330993,0.17587331310897628,0.0,0,0.0,593,0,66
exp1_policy_comparison,P2_K20,25,P2,20,1.0,25.0,2.5929604880034396,3.899407070323093,3.899407070323093,0.9781879194630873,0.9949664429530202,1.0,0.07804677080719877,0.13160751355037625,0.0,0,0.0,596,0,67
exp1_policy_comparison,P2_K20,26,P2,20,1.0,25.0,2.656150838366733,3.899407070323946,3.899407070323946,0.9689119170984456,0.9930915371329879,1.0,0.07571797269269628,0.13637109460055402,0.0,0,0.0,579,0,68
exp1_policy_comparison,P2_K20,27,P2,20,1.0,25.0,2.5534294493354524,3.6498390920939983,3.6498390920939983,0.9837837837837838,1.0,1.0,0.06994331270142011,0.12668628231996082,0.0,0,0.0,555,0,69
exp1_policy_comparison,P2_K20,28,P2,20,1.0,25.0,2.626029820007515,3.7995783261358738,3.7995783261358738,0.9768683274021353,0.9928825622775801,0.998220640569395,0.07244245197975022,0.12279848617953604,0.0,0,0.0,562,0,70
exp1_policy_comparison,P2_K20,29,P2,20,1.0,25.0,2.518447022849828,3.7394465989686196,3.7394465989686196,0.9896907216494846,1.0,1.0,0.07392081101079363,0.13880766507734052,0.0,0,0.0,582,0,71
