,1,5,6,7,9,10,13,14,17,18,19,20,22,23,24,25,26,28,30,32,33,34,50,52,76,84,90,94,108,114
Engine 91,6.902591269255279,6.109242328611496,5.260823100220335,5.869351817728064,5.174077796948308,4.371454959888986,4.481430653243468,3.7717636760572724,3.3420270144743327,3.1315327214201627,1.6706758558218435,2.361505226332401,1.515222366452478,0.26820394247882917,1.536595709749798,0.5767498377694535,1.5711625932951765,0.9177133702082042,2.2742804594386943,1.757309856571491,3.2610909706844633,4.766826608760418,7.1319884478659725,5.761978527850592,8.565725232675133,7.290303849491346,5.891796662389164,4.765703539401826,3.801755854675296,2.146630199807036
Battalion 12/Engine 35/Ladder 14,7.574596902188545,6.790102536229626,5.918038612112018,6.558335464413532,5.8602851355337755,4.991719906376106,5.159127430375343,4.422575520039723,4.024505826544413,3.7514473579890373,2.352625931034059,2.883221356786612,2.092165999445715,0.9355675102302339,1.833463481119098,0.5598616497421193,1.3153606880277222,0.7647308369056761,1.7156228687744823,1.1251723505246254,2.6158678388209013,4.08937107098954,6.4419966396318875,5.085321597568135,9.254804709129415,7.980455075087928,6.558449717175739,5.43677244513253,4.396867482847907,2.5724318873253162
Battalion 11/Engine 76/Ladder 22,6.430474391453025,5.746975043749396,4.711131682404299,5.665098984229818,4.922142113782969,3.648176897505166,4.134595260219569,3.2402636760317525,3.1276312210404518,2.471937197634501,1.728536211432829,1.3998664143889814,0.9697431508983838,1.2429898048039059,0.15807108943310094,1.9278246644721655,1.1591282722270024,1.0193362034786204,2.2470773262169907,2.102816726418392,3.3851085293669425,4.995079430934763,7.496058316353987,6.420455201442518,8.31370287090555,7.1125311394010815,6.159341922249322,5.036897728334521,4.505593095579725,3.312133765634469
Engine 47,7.05970662415061,6.37380615618696,5.34007194015522,6.281504438569096,5.5407277523757905,4.271487561718402,4.757797791780101,3.8690579588343925,3.732879493946213,3.1011065067933163,2.2467875680408818,2.0202768804191416,1.5588036443972768,1.3524148785166374,0.7452587560026861,1.7952644591642504,0.5301272719686939,0.6224414023603657,1.6192284181547185,1.5283683568797333,2.7572083349301044,4.367371539402698,6.8714370138186265,5.8335593614918615,8.93726212509779,7.7292861116188964,6.705534697631288,5.576185221091836,4.918216179483528,3.500906789194549
Engine 59/Ladder 30,8.028399081556913,7.282655421245683,6.3349772197635295,7.103951063213297,6.385784870937455,5.332187360078597,5.647104521919982,4.837784546896364,4.542502448455989,4.112139519209976,2.8958346556836547,3.1167759190010744,2.4509323171365187,1.5336545032856252,1.8937227073381864,1.313693412321403,0.8652954853221827,0.750797311355727,0.9562067715659244,0.4211581421332735,1.917340624888415,3.460421174577743,5.890739501453157,4.692639726605022,9.795175690025353,8.541454291311567,7.233749642681008,6.1046975850256695,5.134628901073213,3.3313330319352668
Engine 37/Ladder 40,7.670780318341279,6.964558097136861,5.956939568827097,6.841022042850596,6.106976399984848,4.905006557346461,5.338142044152166,4.474329647672789,4.278385091671935,3.717461580151994,2.705274256815688,2.6572821325792564,2.1138661565612993,1.5259422069827056,1.3873251776008075,1.6476928699557631,0.22495739458293357,0.5374597730232342,1.0133851944706946,0.8882646598277838,2.1437996735817473,3.7498863928831483,6.242303904642874,5.184006969182131,9.513525235747885,8.287510243939648,7.145142278579475,6.011778292964886,5.204379957692091,3.5764758225661377
Engine 84/Ladder 34,9.475716174328598,8.764860522577212,7.761367045973398,8.622972235162381,7.894819858308595,6.70037986192033,7.135050872520598,6.279114120452291,6.057316438339158,5.521613582809401,4.436640845686637,4.449051837636609,3.91039451519921,3.0959840414916244,3.1738552216720426,2.7689278329912206,1.9011386596412119,2.225502699771265,0.8148100625136263,1.1499363649731147,0.35493513038540064,1.9452478913118099,4.442549113176079,3.545358204935115,11.304639246512059,10.066382901971643,8.796006781596377,7.667188911515758,6.660157961067918,4.758877774679705
Engine 95/Ladder 36,11.64154832643734,10.92876871410614,9.926242699525105,10.77498629841488,10.051263717435333,8.857641016461379,9.297355515417733,8.445076942837051,8.210338944447939,7.686381675611664,6.571540240944727,6.6064699977402315,6.074198999024134,5.192441616807012,5.3321461537393855,4.723643496773262,4.059212769549683,4.378796230763516,2.9697334712849885,3.254757407324845,1.8318104743084933,0.22174689818259713,2.299751596671605,2.03068244990924,13.461809338204395,12.215123818325022,10.85158821341653,9.733131851662067,8.59708232293138,6.5783374532744
Engine 55,1.1007480996553585,0.24774575683048336,1.0163439161771148,0.6894209780744778,0.7853767364040013,2.143753534919588,1.3901736802311222,2.2696937426915027,2.5261117295954656,3.0544445408982885,4.196244003483314,4.1797952633475735,4.607209092114432,5.611758718422597,5.405212973278114,6.313641927435383,6.652433523588009,6.308271339032718,7.72851289408196,7.450711991329752,8.86016502748364,10.461508732956375,12.925944577407511,11.628875500923279,2.8317107520292746,1.765869132436771,2.6860552297307194,2.5415483074505234,4.064157190763142,5.491197229756137
Rescue 1,3.611160077215833,3.0619138513660746,1.8938441267108053,3.1987313787550584,2.4797272731023305,0.752501273033029,1.6921380348810204,0.7789611458252761,1.4853054390749703,0.6332237663074683,2.2584562992953443,1.5073946507317715,2.2132858811474465,3.4432890885679237,2.7818155850340256,4.261473750826111,4.054185694345996,3.858151226055639,5.143023286153961,4.9931079384086114,6.278964006503118,7.888109901844511,10.397557228607536,9.301209229630155,5.640229627873741,4.571688366024251,4.447327549110789,3.5528456060481477,4.095657861511481,4.34870073033769
